,rank,songname,artist,urls,lyrics_raw
24,,,,,"[Intro] / This is my heartbeat song and I'm gonna play it / Been so long I forgot how to turn it / Up, up, up, up all night long / Oh, up, up all night long / [Verse 1] / You, where the hell did you come from? / You're a different, different kind of fun / And I'm so used to feeling numb / Now I got pins and needles on my tongue / Anticipating what's to come / Like a finger on a loaded gun / [Pre-Chorus 1] / I can feel it rising / Temperature inside me / Haven't felt it for a long time / [Chorus] / This is my heartbeat song and I'm gonna play it / Been so long I forgot how to turn it / Up, up, up, up all night long / Oh, up, up all night long / This is my heartbeat song and I'm gonna play it / Turned it on, but I know you can take it / Up, up, up, up all night long / Oh, up, up all night long, all night long / [Verse 2] / I, I wasn't even gonna go out / But I never would have had a doubt / If I'd have known where I I'd be now / [Pre-Chorus 2] / Your hands on my hips / And my kiss on your lips / Oh, I could do this for a long time / [Chorus] / This is my heartbeat song and I'm gonna play it / Been so long I forgot how to turn it / Up, up, up, up all night long / Oh, up, up all night long / This is my heartbeat song and I'm gonna play it / Turned it on, but I know you can take it / Up, up, up, up all night long / Oh, up, up all night long, all night long / [Bridge] / Until tonight I only dreamed about you / I can't believe I've ever breathed without you / Baby, you make me feel alive and brand new / Bring it one more time, one more time / [Chorus] / This is my heartbeat song and I'm gonna play it / Been so long I forgot how to turn it / Up, up, up, up all night long / Oh, up, up all night long / This is my heartbeat song and I'm gonna play it / Turned it on, but I know you can take it / Up, up, up, up all night long / Oh, up, up all night long, all night long / This is my heartbeat song and I'm gonna play it / Been so long I forgot how to turn it / Up, up, up, up all night long / Oh, up, up all night long / This is my heartbeat song and I'm gonna play it / Turned it on, but I know you can take it / Up, up, up, up all night long / Oh, up, up all night long, all night long"
25,,,,,"[Verse 1] / I met this girl late last year / She said ""don't you worry if I disappear"" / I told her I'm not really looking for another mistake / I called an old friend thinking that the trouble would wait / But then I jumped right in a week later, returned / I reckon she was only looking for a lover to burn / But I gave her my time for two or three nights / Then I put it on pause until the moment was right / I went away for months until our paths crossed again / She told me / ""I was never looking for a friend / Maybe you could swing by my room around ten / Baby, bring the lemon and a bottle of gin / We'll be in between the sheets till the late AM"" / Baby, if you wanted me then should have just said / , / she's singing / [Hook] / Don't fuck with my love / That heart is so cold / All over my home / I don't wanna know that babe / Don't fuck with my love / I told her she knows / Take aim and reload / I don't wanna know that babe / [Verse 2] / And for a couple weeks I only wanna see her / We drink away the days with a takeaway pizza / Before a text message was the only way to reach her / Now she's staying at my place and loves the way I treat her / Singing out Aretha, all over the track like a feature / And never wants to sleep, I guess that I don't want to either / But me and her, we make money the same way / Four cities, two planes, the same day / And those shows have never been what it's about / But maybe we'll go together and just figure it out / I'd rather put on a film with you and sit on a couch / But we should get on a plane or we'll be missing it now / Wish I'd have written it down, the way that things played out / When she was kissing him, how I was confused about / Now she should figure it out, while I'm sat here singing / [Hook] / Don't fuck with my love / That heart is so cold / All over my home / I don't wanna know that babe / Don't fuck with my love / I told her she knows / Take aim and reload / I don't wanna know that babe / [Verse 3] / (Knock knock knock) on my hotel door / I don't even know if she knows what for / She was crying on my shoulder, I already told ya / Trust and respect is what we do this for / I never intended to be next / But you didn't need to take him to bed, that's all / And I never saw him as a threat / Until you disappeared with him to have sex, of course / It's not like we were both on tour / We were staying on the same fucking hotel floor / And I wasn't looking for a promise or commitment / But it was never just fun, and I thought you were different / This is not the way you realised what you wanted / It's a bit too much, too late if I'm honest / And all this time, God knows I'm singing / [Hook] / Don't fuck with my love / That heart is so cold / All over my home / I don't wanna know that babe / Don't fuck with my love / I told her she knows / Take aim and reload / I don't wanna know that babe / Don't fuck with my love / That heart is so cold / All over my home / I don't wanna know that babe / Don't fuck with my love / I told her she knows / Take aim and reload / I don't wanna know that babe"
26,,,,,"[Chorus] / I keep going to the river to pray / Cause I need something that can wash out the pain / And at most, I'm sleeping all these demons away / But your ghost, the ghost of you / It keeps me awake / [Verse 1] / My friends had you figured out / Yeah they saw what's inside of you / You tried hiding another you / But your evil was coming through / These eyes sitting on the wall / They watch every move I make / Bright light living in the shade / Your cold heart makes my spirit shake / [Pre-Chorus] / I had to go through hell to prove I'm not insane / Had to meet the devil just to know his name / And that's when my love was burning / Yeah it's still burning / [Chorus] / I keep going to the river to pray / Cause I need something that can wash out the pain / And at most, I'm sleeping all these demons away / But your ghost, the ghost of you / It keeps me awake / I keep going to the river to pray / Cause I need something that can wash out the pain / And at most, I'm sleeping all these demons away / But your ghost, the ghost of you / It keeps me awake / [Verse 2] / Each time that I think you go / I turn around and you're creeping in / And I let you under my skin / Cause I love living innocent / Oh, you never told me / True love was gonna hurt / True pain I don't deserve / Truth is that I never learned / [Chorus] / I keep going to the river to pray / Cause I need something that can wash out the pain / And at most, I'm sleeping all these demons away / But your ghost, the ghost of you / It keeps me awake / I keep going to the river to pray / Cause I need something that can wash out the pain / And at most, I'm sleeping all these demons away / But your ghost, the ghost of you / It keeps me awake / [Bridge] / Give up the ghost, give up the ghost / Give up the ghost, stop the haunting baby / Give up the ghost, give up the ghost / Give up the ghost, no more haunting baby / I keep going to the river... / [Chorus] / I keep going to the river to pray / Cause I need something that can wash out the pain / And at most, I'm sleeping all these demons away / But your ghost, the ghost of you / It keeps me awake / I keep going to the river to pray / Cause I need something that can wash out the pain / And at most, I'm sleeping all these demons away / But your ghost, the ghost of you / It keeps me awake"
27,,,,,"[Written by Alessia Cara & Sebastian Kole] / [Produced by Pop & Oak and Sebastian Kole] / [Intro] / I guess right now you've got the last laugh / [Verse 1] / I'm sorry if I seem uninterested / Or I'm not listenin', or I'm indifferent / Truly I ain't got no business here / But since my friends are here, I just came to kick it / But really I would rather be at home all by myself / Not in this room / With people who don't even care about my well-being / I don't dance, don't ask, I don't need a boyfriend / So you can, go back, please enjoy your party / I'll be here / Somewhere in the corner / Under clouds of marijuana / With this boy who's hollering / I can hardly hear / Over this music I don't listen to / And I don't wanna get with you / So tell my friends that I'll be over here / [Chorus] / Oh-oh-oh here, oh-oh-oh here / Oh I ask myself, what am I doin' here? / Oh-oh-oh here, oh-oh-oh here / And I can't wait 'til we can break up out of here / [Verse 2] / Excuse me if I seem a little unimpressed with this / An anti-social pessimist, but usually I don't mess with this / And I know you mean only the best / And your intentions aren't to bother me / But honestly I'd rather be / Somewhere with my people / We can kick it and just listen to / Some music with a message, like we usually do / And we'll discuss our big dreams / How we plan to take over the planet / So pardon my manners / I hope you'll understand that I'll be here / Not there in the kitchen / With the girl who's always gossiping about her friends / So tell them I'll be here / Right next to the boy who's throwin' up / Cause he can't take what's in his cup no more / Oh God why am I here? / [Chorus] / Oh-oh-oh here, oh-oh-oh here / Oh I ask myself, what am I doin' here? / Oh-oh-oh here, oh-oh-oh here / And I can't wait 'til we can break up out of here / [Bridge] / Hours later congregatin' next to the refrigerator / Some girl talkin' 'bout her haters, she ain't got none / How did it ever come to this? I shoulda never come to this / So holla at me, I'll be in the car when you're done / I'm stand-offish, don't want what you're offerin' / And I'm done talkin', awfully sad it had to be that way / So tell my people when they're ready that I'm ready / And I'm standin' by the TV with my beanie low / Yo I'll be over here / [Chorus] / Oh-oh-oh here, oh-oh-oh here / Oh I ask myself, what am I doin' here? / Oh-oh-oh here, oh-oh-oh here / And I can't wait 'til we can break up out of here"
28,,,,,"[Verse] / My face above the water / My feet can't touch the ground / Touch the ground, and it feels like / I can see the sands on the horizon / Everytime you are not around / [Hook] / I'm slowly drifting away (drifting away) / Wave after wave, wave after wave / I'm slowly drifting (drifting away) / And it feels like I'm drowning / Pulling against the stream / Pulling against the stream / [Verse] / I wish I could make it easy / Easy to love me, love me / But still I reach, to find a way / I'm stuck here in between / I'm looking for the right words to say / [Hook] / I'm slowly drifting, drifting away / Wave after wave, wave after wave / I'm slowly drifting (drifting away) / And it feels like I'm drowning / Pulling against the stream / Pulling against the stream"
29,,,,,"[Nicky Jam] / Dime si es verdad... / Me dijeron que te estas casando / Tú no sabes lo que estoy sufriendo / Esto te lo tengo que decir / Cuéntame / Tu despedida para mi fue dura / Será que te llevo a la luna / Y yo no supe hacerlo así / Te estaba buscando / Por las calles gritando / Eso me está matando oh no / Te estaba buscando / Por las calles gritando / Como un loco tomando oh... / Es que yo sin ti / Y tú sin mi / Dime quién puede ser feliz / Esto no me gusta / Esto no me gusta / Es que yo sin ti / Y tú sin mi / Dime quién puede ser feliz / Eso no me gusta / Eso no me gusta / Vivir si ti, no aguanto más / Por eso vengo a decirte lo que siento / Estoy sufriendo en esta soledad / Y aunque tu padre no aprobó esta relación / Yo sigo insistiendo a pedir perdón / Lo único que importa está en tu corazón / Te estaba buscando / Por las calles gritando / Esto me está matando oh no / Te estaba buscando / Por las calles gritando / Como un loco tomando oh... / Es que yo sin ti / Y tú sin mi / Dime quién puede ser feliz / Esto no me gusta / Esto no me gusta / Es que yo sin ti / Y tú sin mi / Dime quién puede ser feliz / Eso no me gusta / Eso no me gusta / Yo te juré a ti eterno amor / Y ahora otro te da calor / Cuando en las noches tienes frío oh oh / Yo sé que él te parece mejor / Pero yo estoy en tu corazón / Y por eso pido perdón / Es que yo sin ti / Y tú sin mi / Dime quién puede ser feliz / Esto no me gusta oh no / Es que yo sin ti / Y tú sin mi / Dime quién puede ser feliz / Esto no me gusta oh yeah... / (Tú sin mí) / Dicen que uno no sabe lo que tiene / Hasta que lo pierde pero... / (Yo sin ti) / Vale la pena luchar por lo que uno quiere / (No puedo vivir así) / Y hacer el intento / (No quiero vivir así) / N.I.C.K / Nicky Nicky Nick Jam / (No quiero que me dejes por favor) / Saga White Black / (Y te pido perdón) / La Industria Inc"
30,,,,,"[Intro: Juicy J] / Yeah, uh-huh! / Your boy Juicy J / She bad, yeah / [Verse 1: Juicy J] / In case you didn't know, Juicy that nigga / I keep me two hoes like that nigga Jack Tripper / I shoot in they face like that boy Reggie Miller / And I kill that pussy like my name Jack the Ripper / Baby, I'm horny and I ain't too proud to beg / Instead show me the bed / Early morning breakfast and head / And I got Tina, Tasha and Toya, I call ‘em the triple threat / All them bitches be soaking wet / This the first night them bitches met / [Verse 2: Ne-Yo] / You know from the moment she turn around / She know how to back it up and drop it down / She know she what all the fellas looking at / Cause they know soon as her song come on it's a wrap / [Pre-Chorus 1: Ne-Yo] / And she loves the attention / That she get when she moves, yeah / Showin' out with her home girls / Hypnotizing all the dudes, oh / [Chorus: Ne-Yo] / And she knows / (She knows, she knows, she knows) / She knows / (She knows, she knows, she knows) / She knows / (She knows, she knows, she knows) / I know, I know, she knows / (She knows, she knows, she knows) / And I know, I know, she knows / [Verse 3: Ne-Yo] / She bad, mix of ratchet with the classy, oh / So bad, I just couldn't let her pass me, no / I told her, ""Shawty, you so right, but you so wrong"" / (So wrong, so wrong, so wrong) / She said, ""Daddy, I'll be back after this song"" / ""Then you takin' me home"" / Said I know / [Pre-Chorus 2: Ne-Yo] / Said I know she loves the attention / That she get when she moves / Showin' out with her home girls / And she got me watching too, girl / [Chorus: Ne-Yo] / And she knows / (She knows, she knows, she knows) / She knows / (She knows, she knows, she knows) / She knows / (She knows, she knows, she knows) / I know, I know, she knows / (She knows, she knows, she knows) / And I know, I know, she knows / [Verse 4: Juicy J] / She know what she working with / (She know, she know, she know) / I see you, uh / You got my attention, baby, go do what you do / Eviction notice, know you gon' have to make a move / All this ice in my Rollie, no wonder I play it cool / Ain't no I in team, but I got my eyes on you / I watch it bounce when she walk / She lick her lips when she talk / I throw her in that Bentley coupé with the top off like Mardi Gras / All that cake, come get you some filling / Like a soap opera, watch all my children / Hit it so long that she might lose feeling / With her legs in the air, she gon' walk on the ceiling / [Pre-Chorus 2: Ne-Yo] / Said I know she loves the attention / That she get when she moves / Showin' out with her home girls / And she got me watching too, girl / [Chorus: Ne-Yo] / And she knows / (She knows, she knows, she knows) / She knows / (She knows, she knows, she knows) / She knows / (She knows, she knows, she knows) / I know, I know, she knows / (She knows, she knows, she knows) / And I know, I know, she knows"
31,,,,,"[Music Video] / [Verse 1: Zayn  & / Liam / ] / Going out tonight, changes into something red, her mother doesn't like that kind of dress / Everything she never had, she's showing off / Driving too fast, moon is breaking through her hair, she's heading for something that she won't forget / Having no regrets is all that she really wants / [Chorus: Harry] / We’re only getting older, baby / And I’ve been thinking about it lately / Does it ever drive you crazy / Just how fast the night changes? / Everything that you’ve ever dreamed of / Disappearing when you wake up / But there’s nothing to be afraid of / Even when the night changes, it will never change me and you / [Verse 3: Louis & / Niall / ] / Chasing her tonight, doubts are running 'round her head / , / he's waiting, hides behind a cigarette / Heart is beating loud and she doesn't want it to stop / Moving too fast, moon is lighting up her skin / , / she's falling, doesn't even know it yet / Having no regrets is all that she really wants / [Chorus: Harry] / We’re only getting older, baby / And I’ve been thinking about it lately / Does it ever drive you crazy / Just how fast the night changes? / Everything that you’ve ever dreamed of / Disappearing when you wake up / But there’s nothing to be afraid of / Even when the night changes, it will never change me and you / [Bridge: Zayn] / Going out tonight, changes into something red, her mother doesn't like that kind of dress / Reminds her of the missing piece of innocence she lost / [Chorus: Harry] / We’re only getting older, baby / And I’ve been thinking about it lately / Does it ever drive you crazy / Just how fast the night changes? / Everything that you’ve ever dreamed of / Disappearing when you wake up / But there’s nothing to be afraid of / Even when the night changes / It will never change, baby, it will never change, baby / It will never change, me and you"
32,,,,,"[Produced by Daxz, additional production by Noah ""40"" Shebib and Drake] / [Intro] / Oh man, oh man, oh man, not again / [Verse] / Yeah, I learned the game from William Wesley / You can never check me / Back to back for the niggas that didn't get the message / Back to back, like I'm on the cover of Lethal Weapon / Back to back, like I'm Jordan '96, '97 / Whoa, very important and very pretentious / When I look back I might be mad that I gave this attention / Yeah, but it's weighin' heavy on my conscience / Yeah, and fuck, you left The Boy no options / I wanna see my niggas go insane / You gon' make me step out of my fuckin' frame / You gon' make me buy bottles for Charlamagne / You gon' make me go out of my fuckin' way / I waited four days, nigga, where y'all at? / I drove here in the Wraith playin' AR-AB / I'm not sure what it was that really made y'all mad / But I guess this is what I gotta do to make y'all rap / I mean woah, can't fool the city, man, they know what's up / Second floor at Tootsies, gettin' shoulder rubs / This for y'all that think that I don't write enough / They just mad ‘cause I got the Midas touch / You love her, then you gotta give the world to her / Is that a world tour or your girl's tour? / I know that you gotta be a thug for her / This ain't what she meant when she told you to open up more / Yeah, trigger fingers turn to twitter fingers / Yeah, you gettin' bodied by a singin' nigga / I'm not the type of nigga that'll type to niggas / And shout-out to all my boss bitches wifin' niggas / Make sure you hit him with the prenup / Then tell that man to ease up / I did another one, I did another one / You still ain't did shit about the other one / I got the drink in me going back to back / Yeah, going back to back / I got the drink in me going back to back / Yeah, I'm going back to back / I don't wanna hear about this ever again / Not even when she tell him that they better as friends / Not even when you saying, ""Drizzy, tell 'em again!"" / I been puttin' on a show, it was a sell-out event / Oh, you need better seatin' / I didn't wanna do it, gave me every reason / The point I'm tryin' to make is I don't ever need 'em / Seen what you’d do for fame, what would you do for freedom? / Please, check 'em for a wire or a earpiece / Please, please do not let these niggas near me / Please, think before you come for the great one / Please, who's a real nigga and who ain't one? / Please, somebody stop me / I'm talkin' boasy and gwanin wassy / I got the fest in five days and it's my shit / Soon as a nigga hit the stage, they gon'... / They gon' ask if I can play this shit back to back / Yeah, they want it back to back / They gon' ask if I can play this shit back to back / I took a break from / Views / , now it's back to that, nigga (Six)"
33,,,,,"[Verse 1: Ina Wroldsen] / I want you to breathe me / Let me be your air / Let me roam your body freely / No inhibition, no fear / [Chorus: Ina Wroldsen] / How deep is your love? / Is it like the ocean? / What devotion are you? / How deep is your love? / Is it like nirvana? / Hit me harder again / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / (How deep is your love?) / How deep is your love? / How deep is your love? / Is it like the ocean? / Pull me closer again / How deep is your love? / How deep is your love? / [Verse 2: Ina Wroldsen] / Open up my eyes and / Tell me who I am / Let me in on all your secrets / No inhibition, no sin / [Chorus: Ina Wroldsen] / How deep is your love? / Is it like the ocean? / What devotion are you? / How deep is your love? / Is it like nirvana? / Hit me harder again / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / (How deep is your love?) / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / How deep is your love? / Is it like the ocean? / Pull me closer again / How deep is your love? / How deep is your love? / How deep is your love? / [Bridge: Vocoder & Ina Wroldsen] / So tell me, how deep is your love? Can it go deeper? / So tell me, how deep is your love? Can it go deep? / So tell me, how deep is your love? Can it go deeper? / So tell me, how deep is your love? Can it go deep? / (How deep is your love?) / So tell me, how deep is your love? Can it go deeper? / So tell me, how deep is your love? Can it go deep? / (How deep is your love?) / So tell me, how deep is your love? Can it go deeper? / (Pull me closer, again) / So tell me, how deep is your love? / (How deep is your love? / How deep is your love? / How deep is your love?) / [Outro: Vocoder & Ina Wroldsen] / So tell me, how deep is your love? Can it go deeper? / So tell me, how deep is your love? Can it go deep? / (How deep is your love?) / So tell me, how deep is your love? Can it go deeper? / So tell me, how deep is your love? Can it go deep? / [Produced by Calvin Harris & Disciples]"
66,67.0,One-Last-Time,Ariana-Grande,http://genius.com/Ariana-Grande-One-Last-Time-lyrics,
67,68.0,Chains,Nick-Jonas,http://genius.com/Nick-Jonas-Chains-lyrics,
68,69.0,All-Eyes-on-You,Meek-Mill,http://genius.com/Meek-Mill-All-Eyes-on-You-lyrics,
69,70.0,No-Type,Rae-Sremmurd,http://genius.com/Rae-Sremmurd-No-Type-lyrics,
70,71.0,Riptide,Vance-Joy,http://genius.com/Vance-Joy-Riptide-lyrics,
71,72.0,Classic-Man,Jidenna,http://genius.com/Jidenna-Classic-Man-lyrics,
72,73.0,Exs-and-Ohs,Elle-King,http://genius.com/Elle-King-Exs-and-Ohs-lyrics,
73,74.0,Dear-Future-Husband,Meghan-Trainor,http://genius.com/Meghan-Trainor-Dear-Future-Husband-lyrics,
74,75.0,Marvin-Gaye,Charlie-Puth,http://genius.com/Charlie-Puth-Marvin-Gaye-lyrics,
75,76.0,Like-Im-Gonna-Lose-You,Meghan-Trainor,http://genius.com/Meghan-Trainor-Like-Im-Gonna-Lose-You-lyrics,
76,77.0,Habits-Stay-High,Tove-Lo,http://genius.com/Tove-Lo-Habits-Stay-High-lyrics,
77,78.0,The-Hanging-Tree,James-Newton-Howard,http://genius.com/James-Newton-Howard-The-Hanging-Tree-lyrics,
78,79.0,CoCo,OT-Genasis,http://genius.com/OT-Genasis-CoCo-lyrics,
79,80.0,Bang-Bang,Jessie-J,http://genius.com/Jessie-J-Bang-Bang-lyrics,
80,81.0,Lay-Me-Down,Sam-Smith,http://genius.com/Sam-Smith-Lay-Me-Down-lyrics,
81,82.0,Tuesday,ILoveMakonnen,http://genius.com/ILoveMakonnen-Tuesday-lyrics,
82,83.0,Hit-the-Quan,iLoveMemphis,http://genius.com/iLoveMemphis-Hit-the-Quan-lyrics,
83,84.0,Downtown,Macklemore-and-Ryan-Lewis,http://genius.com/Macklemore-and-Ryan-Lewis-Downtown-lyrics,
84,85.0,House-Party,Sam-Hunt,http://genius.com/Sam-Hunt-House-Party-lyrics,
85,86.0,Ayo,Chris-Brown,http://genius.com/Chris-Brown-Ayo-lyrics,
86,87.0,Kick-the-Dust-Up,Luke-Bryan,http://genius.com/Luke-Bryan-Kick-the-Dust-Up-lyrics,
87,88.0,Blessings,Big-Sean,http://genius.com/Big-Sean-Blessings-lyrics,
88,89.0,Budapest,George-Ezra,http://genius.com/George-Ezra-Budapest-lyrics,
89,90.0,Chandelier,Sia,http://genius.com/Sia-Chandelier-lyrics,
90,91.0,Heartbeat-Song,Kelly-Clarkson,http://genius.com/Kelly-Clarkson-Heartbeat-Song-lyrics,
91,92.0,Dont,Ed-Sheeran,http://genius.com/Ed-Sheeran-Dont-lyrics,
92,93.0,Ghost,Ella-Henderson,http://genius.com/Ella-Henderson-Ghost-lyrics,
93,94.0,Here,Alessia-Cara,http://genius.com/Alessia-Cara-Here-lyrics,
94,95.0,Waves,Mr-Probz,http://genius.com/Mr-Probz-Waves-lyrics,
95,96.0,El-Perdon,Nicky-Jam,http://genius.com/Nicky-Jam-El-Perdon-lyrics,
96,97.0,She-Knows,Ne-Yo,http://genius.com/Ne-Yo-She-Knows-lyrics,
97,98.0,Night-Changes,One-Direction,http://genius.com/One-Direction-Night-Changes-lyrics,
98,99.0,Back-to-Back,Drake,http://genius.com/Drake-Back-to-Back-lyrics,
99,100.0,How-Deep-Is-Your-Love,Calvin-Harris,http://genius.com/Calvin-Harris-How-Deep-Is-Your-Love-lyrics,
